term_id	cluster	term_name	intersection
488	HPA:0401332	3	rectum; mucosal lymphoid cells[≥Medium]	ACAA1,ARHGDIB,ATP2B1,ATP6V1G1,B2M,BIN2,BNIP3L,C1GALT1,C1QBP,CACYBP,CAPG,CCL5,CCR7,CD37,CD44,CD74,CELF2,CKAP4,CNDP2,CORO1A,COTL1,CTSD,CTSH,CTSS,CXCR3,CYBA,DDX21,DDX5,EEF1B2,EEF1D,EVL,FLNA,FTL,GIMAP7,GSTK1,HCST,HK1,HLA-B,HLA-DMA,HLA-DPA1,HMGB1,HMGB2,HMGN1,HSP90AB1,HSPA5,HSPD1,HSPE1,IDO1,IL16,IL2RG,ILF3,LGALS3,LIPA,MNDA,MYO1F,NCL,NDUFA9,NPC2,NPM1,PABPC1,PARK7,PDIA3,PDIA6,PHB2,PHLDA1,PLAC8,PNP,PPP1R18,PTPRC,RAB11FIP1,RABAC1,RACGAP1,RPL10,RPL26,RPL27A,RPL36,RPL8,RPS15,RPS5,RRBP1,S100A10,S100A6,SAMD9L,SERPINB1,SLAMF7,SP140,SRI,SSR4,STMN1,SUCLG1,TRAT1,TUFM,TYROBP,UQCRFS1,VAMP8,VIM,WARS,XRCC5,YBX1,ZBP1
489	CORUM:178	3	Respiratory chain complex I (holoenzyme), mitochondrial	NDUFA13,NDUFA2,NDUFA4,NDUFA8,NDUFAB1,NDUFB1,NDUFB10,NDUFB6,NDUFB9,NDUFS5,NDUFS6,NDUFS8
490	REAC:R-HSA-611105	3	Respiratory electron transport	COX14,COX4I1,COX5A,COX7A2L,COX8A,CYC1,ETFA,NDUFA13,NDUFA2,NDUFA4,NDUFA8,NDUFAB1,NDUFB1,NDUFB10,NDUFB6,NDUFB9,NDUFS5,NDUFS6,NDUFS8,TIMMDC1,UQCRB,UQCRC1,UQCRH
491	REAC:R-HSA-163200	3	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	ATP5G1,COX14,COX4I1,COX5A,COX7A2L,COX8A,CYC1,ETFA,NDUFA13,NDUFA2,NDUFA4,NDUFA8,NDUFAB1,NDUFB1,NDUFB10,NDUFB6,NDUFB9,NDUFS5,NDUFS6,NDUFS8,TIMMDC1,UQCRB,UQCRC1,UQCRH
492	HPA:0420053	3	salivary gland; glandular cells[High]	ACO2,ACTN1,ALKBH5,ANAPC16,ANP32B,ARL6IP4,ATP1A1,ATXN1,AUP1,BTF3,C1orf162,CCDC124,CD44,CD9,CEBPB,CIB1,CMPK1,COPS4,COPS6,COX5A,CRK,DDX1,DDX46,DHRS7,DHX9,DSTN,EEF1A1,EEF1B2,EEF1D,EEF2,EIF3G,EIF3I,EIF4EBP1,ERCC1,ERH,ETF1,FAM50A,GADD45GIP1,GAPDH,GLIPR1,GTF3A,GTF3C6,HDGF,HMGB1,HMGN1,HNRNPA1,HNRNPDL,HNRNPM,HRAS,ID3,ILF2,ILF3,JARID2,LAGE3,LAMTOR4,LUZP1,LYPLAL1,MAEA,MDH2,MRPL19,MRPL52,MRPL55,NDUFA13,NDUFA2,NDUFB1,NDUFB6,NDUFS5,NDUFS6,NPM1,NSD1,NUMB,PA2G4,PHB,PHLDA1,POLR2E,POM121C,PQBP1,RAD23A,RBM14,RBM8A,RBMX,RCOR1,RFXANK,RPL10,RPL14,RPL17,RPL19,RPL24,RPL26,RPL41,RPL8,RPN2,RPS15,RPS23,RPS25,RPS27A,RPS4X,RPS6KA1,RPS7,RPSA,SDF2L1,SEC62,SEC63,SET,SF1,SF3B5,SLC16A3,SNF8,SNRNP40,SNRPC,SRRM1,SRRM2,SRSF6,SUCLG1,TGOLN2,TKT,TMED3,TMED9,TOMM22,TUFM,UBA2,UQCRB,VAMP8,VDAC2,XRCC6,XRN2,YIF1A,ZNF37A
493	HPA:0461393	3	skin 1; cells in basal layer[High]	ATP1A1,CD9,DDX5,GAPDH,HIPK2,HNRNPA1,HNRNPA3,NCL,NPM1,PLIN2,POLR2F,RPL36,RSL1D1,SF1,TOMM22,XRCC5
494	HPA:0461391	3	skin 1; cells in basal layer[≥Low]	ACADVL,ACO2,ACOT9,ADAR,ALDOA,ANP32B,ANXA1,ANXA2,ARL6IP5,ATP1A1,ATP1B3,ATP2B1,ATP6V1B2,ATP6V1F,ATP6V1G1,B2M,BAG1,BANF1,BBX,BIRC2,BIRC3,BNIP3L,BSG,C1QBP,CACYBP,CALCOCO2,CAPG,CCDC124,CCT5,CD44,CD55,CD9,CEBPB,CITED2,CKAP4,CLIC1,CNDP2,CNPY2,COMT,CORO1A,COX17,COX4I1,COX5A,CSDE1,CYC1,DAZAP1,DCXR,DDX17,DDX21,DDX3X,DDX5,DEK,DFFA,DNTTIP2,DOCK8,ECH1,EEF1B2,EEF1D,EIF3A,ENO1,ERCC1,ERP29,ETFA,EZR,FAU,FKBP5,FLNA,FLOT1,FTL,GADD45GIP1,GAPDH,GBP2,GGA1,GOLGA4,GSTK1,HIPK2,HLA-B,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HP1BP3,HSP90AB1,HSPA1A,HSPA5,HSPB1,HSPD1,HSPE1,IDH2,IDO1,IFI16,IFITM1,IL1RN,IL4I1,ILF2,ILF3,IRF1,ITGB1,KDM6B,KHDRBS1,KLF6,LACTB,LAMP1,LAMP2,LAP3,LGALS3,LGMN,LMNB1,LUZP1,MBNL1,MDH2,MRPL20,MRPL41,MSN,MXD1,MYL12A,NASP,NCL,NDUFA12,NDUFA13,NDUFA8,NDUFB1,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NHP2,NOP58,NPM1,NSMCE1,NSRP1,NUCB1,OSBPL9,PA2G4,PARK7,PARP14,PCNP,PDIA3,PDIA6,PFN1,PHB,PHB2,PLIN2,PML,POLR2E,POLR2F,PPA1,PPIG,PRDX3,PRKX,PRMT1,PSMA4,PSMB6,PSMB8,PSMB9,PSMD8,PTPRE,RAB11FIP1,RAB7A,RAB9A,RACGAP1,RALY,RB1,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL27A,RPL36,RPL8,RPN2,RPS15,RPS15A,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A10,S100A11,S100A6,S100A9,SAMHD1,SAR1A,SCARB2,SDHA,SET,SF1,SKAP2,SLC1A5,SLC3A2,SLC44A1,SMARCA2,SNRNP40,SNRNP70,SNRPA,SOD1,SP100,SRRM1,SRRM2,SRSF6,SRSF7,SSB,SSR4,SSU72,ST13,STAT3,STK24,STX7,SUB1,SUCLG1,SUN2,TGOLN2,TKT,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB,TXN,UBA2,UBB,UBC,UBE2L6,UQCRFS1,UTRN,VAMP8,VASP,VDAC1,VDAC2,WASF2,WTAP,XRCC5,XRCC6,XRN2,YBX1,YWHAB,ZNRD1
495	HPA:0461392	3	skin 1; cells in basal layer[≥Medium]	ACADVL,ACO2,ANP32B,ANXA1,ANXA2,ATP1A1,ATP1B3,ATP2B1,ATP6V1G1,B2M,BAG1,C1QBP,CCDC124,CD44,CD55,CD9,CEBPB,CITED2,CKAP4,CLIC1,CNPY2,CORO1A,COX5A,CSDE1,CYC1,DAZAP1,DCXR,DDX17,DDX21,DDX3X,DDX5,DEK,ECH1,EEF1B2,EEF1D,EIF3A,ENO1,EZR,FKBP5,FLNA,FLOT1,FTL,GADD45GIP1,GAPDH,GBP2,GGA1,GOLGA4,GSTK1,HIPK2,HLA-B,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HSP90AB1,HSPA1A,HSPA5,HSPB1,HSPD1,IDH2,IFI16,IL4I1,ILF2,ILF3,IRF1,KDM6B,KHDRBS1,LACTB,LAMP1,LAMP2,LGALS3,LMNB1,MBNL1,MDH2,MRPL20,MRPL41,MSN,NASP,NCL,NDUFA12,NDUFA13,NDUFA8,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NHP2,NOP58,NPM1,NSRP1,NUCB1,PA2G4,PARP14,PCNP,PDIA3,PDIA6,PHB,PHB2,PLIN2,PML,POLR2E,POLR2F,PPIG,PRDX3,PRKX,PRMT1,PSMB8,PSMD8,PTPRE,RAB7A,RACGAP1,RALY,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL36,RPL8,RPN2,RPS15,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A10,S100A11,S100A9,SAMHD1,SCARB2,SET,SF1,SLC1A5,SMARCA2,SNRNP40,SNRNP70,SNRPA,SOD1,SP100,SRRM1,SRRM2,SRSF6,SSB,ST13,STK24,SUB1,SUCLG1,SUN2,TGOLN2,TKT,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB,TXN,UBA2,UBB,UBC,UQCRFS1,VAMP8,VASP,VDAC1,VDAC2,WASF2,WTAP,XRCC5,XRCC6,XRN2,YBX1,YWHAB,ZNRD1
496	HPA:0460183	3	skin 1; cells in granular layer[High]	CEBPB,DDX5,GAPDH,HMGN1,HNRNPA1,HNRNPA3,HNRNPDL,HNRNPM,NCL,NPM1,POLR2F,PPIG,RPL36,RPS27A,SF1,SRSF9,TOMM22,XRCC5
497	HPA:0460181	3	skin 1; cells in granular layer[≥Low]	ACADVL,ACO2,ADAR,ANP32B,ATP6V1B2,ATP6V1F,ATP6V1G1,B2M,BAG1,BANF1,BBX,BNIP3L,C1QBP,CA2,CALCOCO2,CAPG,CCDC124,CD55,CEBPB,CITED2,CKAP4,CLIC1,CNPY2,COX5A,CSDE1,CST3,CTSC,CYC1,DAZAP1,DDX17,DDX21,DDX3X,DDX5,DOCK8,ECH1,EEF1B2,EEF1D,EIF3A,ENDOD1,ENO1,ERCC1,ERP29,EZR,FABP5,FAU,FKBP5,GAPDH,GBP2,GGA1,GOLGA4,GTF3A,HIPK2,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HSP90AB1,HSPA1A,HSPB1,IDH2,IL1RN,ILF2,ILF3,IRF1,KHDRBS1,KRT10,LAMP1,LGALS3,LMNB1,MBNL1,MDH2,MRPL20,MXD1,NASP,NCL,NDUFA13,NDUFA8,NDUFB1,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NHP2,NOP58,NPM1,NSMCE1,NSRP1,NUCB1,PA2G4,PABPC1,PABPC4,PARP14,PCNP,PDIA3,PDIA6,PHB,PHB2,POLR2E,POLR2F,PPA1,PPIG,PRDX3,PRKX,PRMT1,PSMD8,RAB11FIP1,RAB7A,RAB9A,RABAC1,RALY,RB1,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL27A,RPL36,RPL8,RPN2,RPS15,RPS15A,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A11,SAP18,SAR1A,SET,SF1,SH3KBP1,SKAP2,SMARCA2,SNRNP40,SNRNP70,SNRPA,SOD1,SP100,SRRM1,SRRM2,SRSF6,SRSF7,SRSF9,SSB,SSU72,ST13,STAT3,STK24,STX7,SUB1,SUN2,TGOLN2,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB,TUBB2A,TXN,UBA2,UBB,UBC,UQCRFS1,UTRN,VAMP8,VDAC1,VDAC2,WAS,WTAP,XRCC5,XRCC6,XRN2,YBX1,YWHAB,ZNRD1
498	HPA:0460182	3	skin 1; cells in granular layer[≥Medium]	ACADVL,ACO2,ADAR,ATP6V1G1,BAG1,BBX,BNIP3L,C1QBP,CCDC124,CD55,CEBPB,CITED2,CKAP4,CLIC1,CSDE1,CST3,CYC1,DAZAP1,DDX17,DDX21,DDX3X,DDX5,ECH1,EEF1B2,EEF1D,EIF3A,ENO1,ERP29,EZR,FABP5,FKBP5,GAPDH,GBP2,GGA1,GOLGA4,HIPK2,HLA-DMA,HMGB1,HMGN1,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HSP90AB1,HSPA1A,HSPB1,IDH2,ILF2,ILF3,KHDRBS1,KRT10,LAMP1,LGALS3,LMNB1,MBNL1,MDH2,MRPL20,NASP,NCL,NDUFA8,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NOP58,NPM1,NSRP1,NUCB1,PA2G4,PARP14,PCNP,PDIA6,PHB,PHB2,POLR2E,POLR2F,PPIG,PRDX3,PRKX,PRMT1,PSMD8,RAB11FIP1,RAB7A,RABAC1,RALY,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL36,RPL8,RPN2,RPS15,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A11,SAP18,SAR1A,SET,SF1,SH3KBP1,SMARCA2,SNRNP40,SNRNP70,SNRPA,SP100,SRRM1,SRRM2,SRSF6,SRSF7,SRSF9,SSB,ST13,STK24,SUB1,SUN2,TGOLN2,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB2A,TXN,UBA2,UBB,UBC,UQCRFS1,VAMP8,VDAC2,WAS,WTAP,XRCC5,XRCC6,XRN2,YBX1,YWHAB,ZNRD1
499	HPA:0461413	3	skin 1; cells in spinous layer[High]	ACO2,CD44,CEBPB,DAZAP1,DDX21,DDX5,GAPDH,HIPK2,HMGB1,HMGN1,HNRNPA1,HNRNPA3,HNRNPDL,HNRNPM,ILF2,ILF3,NCL,NOP58,NPM1,POLR2F,PPIG,PRDX3,RBM8A,RPL36,RPS27A,RSL1D1,SF1,SNRNP40,SRRM2,SRSF6,SUN2,TOMM22,TOMM40,UBA2,VAMP8,XRCC5,XRCC6
500	HPA:0461411	3	skin 1; cells in spinous layer[≥Low]	ACADVL,ACO2,ADAR,ANP32B,ANXA2,ATP1B3,ATP2B1,ATP6V1B2,ATP6V1F,ATP6V1G1,B2M,BAG1,BANF1,BBX,BIRC3,BNIP3L,C1QBP,CACYBP,CALCOCO2,CAPG,CCDC124,CCT5,CD44,CD9,CEBPB,CITED2,CKAP4,CLIC1,CNPY2,COMT,CORO1A,COX4I1,COX5A,CSDE1,CST3,CTSC,CYC1,DAZAP1,DCXR,DDX17,DDX21,DDX3X,DDX5,DEK,DFFA,DNTTIP2,DOCK8,ECH1,EEF1B2,EEF1D,EIF3A,EIF4EBP1,ENO1,ERCC1,ERP29,EZR,FABP5,FAU,FKBP5,GADD45GIP1,GAPDH,GBP2,GGA1,GOLGA4,GSTK1,HIPK2,HLA-B,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HSP90AB1,HSPA1A,HSPA5,HSPB1,HSPD1,IDH2,IFI16,IL1RN,IL4I1,ILF2,ILF3,IRF1,KDM6B,KHDRBS1,KRT10,LAMP1,LAMP2,LGALS3,LMNB1,MBNL1,MDH2,MRPL20,MRPL41,MSN,MXD1,MYL12A,NAGK,NASP,NCL,NDUFA12,NDUFA13,NDUFA8,NDUFB1,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NHP2,NOP58,NPM1,NSMCE1,NSRP1,NUCB1,PA2G4,PABPC1,PARP14,PCNP,PDIA3,PDIA6,PFN1,PHB,PHB2,POLR2E,POLR2F,PPA1,PPIG,PRDX3,PRKX,PRMT1,PSMA4,PSMB8,PSMD8,RAB11FIP1,RAB7A,RAB9A,RACGAP1,RALY,RB1,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL27A,RPL36,RPL8,RPN2,RPS15,RPS15A,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A10,S100A11,S100A9,SAMHD1,SAP18,SAR1A,SET,SF1,SMARCA2,SNRNP40,SNRNP70,SNRPA,SOD1,SP100,SQSTM1,SRRM1,SRRM2,SRSF6,SRSF7,SSB,SSU72,ST13,STAT3,STK24,STX7,SUB1,SUCLG1,SUN2,TGOLN2,TKT,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB,TUBB2A,TXN,UBA2,UBB,UBC,UQCRFS1,UTRN,VAMP8,VASP,VDAC1,VDAC2,WTAP,XRCC5,XRCC6,XRN2,YBX1,YWHAB,ZNRD1
501	HPA:0461412	3	skin 1; cells in spinous layer[≥Medium]	ACADVL,ACO2,ADAR,ANXA2,ATP6V1G1,B2M,BAG1,BBX,BNIP3L,C1QBP,CCDC124,CD44,CD9,CEBPB,CITED2,CKAP4,CLIC1,COX5A,CSDE1,CST3,CYC1,DAZAP1,DDX17,DDX21,DDX3X,DDX5,DNTTIP2,ECH1,EEF1B2,EEF1D,EIF3A,EIF4EBP1,ENO1,ERCC1,EZR,FABP5,FKBP5,GADD45GIP1,GAPDH,GBP2,GGA1,GOLGA4,HIPK2,HLA-B,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HSP90AB1,HSPA1A,HSPB1,HSPD1,IDH2,ILF2,ILF3,IRF1,KDM6B,KHDRBS1,KRT10,LAMP1,LAMP2,LGALS3,LMNB1,MBNL1,MDH2,MRPL20,MRPL41,MSN,NASP,NCL,NDUFA13,NDUFA8,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NHP2,NOP58,NPM1,NSRP1,NUCB1,PA2G4,PARP14,PCNP,PDIA6,PHB,PHB2,POLR2E,POLR2F,PPIG,PRDX3,PRKX,PRMT1,PSMD8,RACGAP1,RALY,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL36,RPL8,RPN2,RPS15,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A11,S100A9,SAR1A,SET,SF1,SMARCA2,SNRNP40,SNRNP70,SNRPA,SP100,SQSTM1,SRRM1,SRRM2,SRSF6,SSB,SSU72,ST13,STK24,STX7,SUB1,SUN2,TGOLN2,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB2A,TXN,UBA2,UBB,UBC,UQCRFS1,VAMP8,VDAC1,VDAC2,WTAP,XRCC5,XRCC6,XRN2,YWHAB,ZNRD1
502	HPA:0461421	3	skin 1; eccrine glands[≥Low]	ANXA1,ARL6IP5,ATP6V1G1,B4GALT1,BIRC2,BIRC3,C1QBP,CD55,CD9,CEBPB,CKAP4,CNDP2,CTSB,CTSD,CYC1,DFFA,DNTTIP2,DOCK8,EIF3A,ERP29,FKBP5,FLNA,GIMAP8,GSTK1,HMGB1,HP1BP3,HSPB1,IDH2,IFI16,ILF2,KDM6B,KHDRBS1,KRT10,LAMP1,LGALS3,LGMN,LMNB1,MBNL1,MRPL41,NAGK,NDUFA13,NUCB1,OSBPL9,PHB2,PRDX3,PSMA4,PSMB8,RAB9A,RBM8A,RPL26,RPS5,RRBP1,RTCB,S100A6,SCARB2,SF1,SLC1A5,SNRPA,SRSF7,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB2A,UQCRC1,VAMP8,VDAC2,WASF2,YBX1
503	HPA:0461422	3	skin 1; eccrine glands[≥Medium]	ANXA1,ARL6IP5,ATP6V1G1,B4GALT1,BIRC3,C1QBP,CD55,CD9,CEBPB,CKAP4,CNDP2,CTSB,CTSD,CYC1,EIF3A,ERP29,FKBP5,GIMAP8,GSTK1,HMGB1,HP1BP3,HSPB1,IDH2,IFI16,ILF2,KDM6B,KHDRBS1,KRT10,LAMP1,LGALS3,LMNB1,MBNL1,NAGK,NDUFA13,NUCB1,PHB2,PRDX3,RBM8A,RPL26,RPS5,RRBP1,RTCB,SCARB2,SF1,SLC1A5,SNRPA,TOMM22,TOMM40,TOP1,TUBA1A,TUBA1B,TUBB2A,UQCRC1,VAMP8,VDAC2,WASF2,YBX1
504	HPA:0460203	3	skin 1; endothelial cells[High]	ACO2,ACOT9,ANP32B,ANXA2,C1QBP,CD14,CD9,CITED2,COX5A,DAZAP1,DDX5,ENDOD1,FABP5,FKBP5,FLNA,FLOT1,GAPDH,GGA1,GIMAP8,GSTK1,HIPK2,HLA-B,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,IFI16,ILF2,ILF3,IRF1,LAMP1,LMNB1,MBNL1,MDH2,MRPL20,MYL12A,NCL,NPM1,NSRP1,NUCB1,PA2G4,PARP14,PCNP,PDIA3,PDIA6,PML,POLR2E,POLR2F,PPIG,PRDX3,PRKX,PTPRE,RAB7A,RAB9A,RALY,RIF1,RPL36,RPS15A,RPS27A,RRBP1,RTCB,S100A10,S100A4,SAMHD1,SCARB2,SET,SF1,SNRNP40,SNRNP70,SNRPA,SP100,SRRM1,SRRM2,SRSF6,SSB,SUN2,TGOLN2,TOMM22,TUBA1A,TUBA1B,UBA2,UBB,UBC,VAMP8,VASP,VIM,XRCC5,XRCC6,XRN2
505	HPA:0460201	3	skin 1; endothelial cells[≥Low]	ACADVL,ACO2,ACOT9,ADAR,ALDOA,ANP32B,ANXA1,ANXA2,ARHGDIB,ARL6IP5,ATP1B3,ATP2B1,ATP6V1B2,ATP6V1F,ATP6V1G1,B2M,B4GALT1,BANF1,BBX,BIN1,BNIP3L,C1QBP,CALCOCO2,CCDC124,CCT5,CD14,CD4,CD44,CD55,CD74,CD9,CITED2,CKAP4,CLIC1,CNDP2,CNPY2,CORO1B,COX17,COX5A,CREM,CSDE1,CTSB,CTSC,CYC1,DAZAP1,DDX17,DDX21,DDX3X,DDX5,DEK,DFFA,DNTTIP2,ECH1,EEF1B2,EEF1D,EIF3A,ENDOD1,ENO1,ERCC1,ERP29,FABP5,FKBP5,FLNA,FLOT1,GADD45GIP1,GAPDH,GBP2,GGA1,GIMAP4,GIMAP7,GIMAP8,GOLGA4,GPX4,GSTK1,GTF3A,HIPK2,HLA-B,HLA-DMA,HLA-DRA,HLA-E,HMGB1,HMGN1,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HP1BP3,HSP90AB1,HSPA1A,HSPA5,HSPB1,HSPD1,IDH2,IFI16,IFITM1,ILF2,ILF3,IRF1,ITGB1,KDM6B,KHDRBS1,KLF6,KPNB1,LAMP1,LAMP2,LAP3,LGALS3,LMNB1,LUZP1,MBNL1,MDH2,MRPL20,MRPL41,MSN,MVP,MXD1,MYL12A,NASP,NCL,NDUFA12,NDUFA13,NDUFA8,NDUFB10,NDUFB6,NDUFS5,NDUFS6,NFE2L2,NHP2,NOP58,NPC2,NPM1,NSMCE1,NSRP1,NUCB1,OSBPL9,PA2G4,PABPC1,PARK7,PARP14,PCNP,PDIA3,PDIA6,PFN1,PHB2,PML,PNP,POLR2E,POLR2F,PPA1,PPIG,PPP1R18,PRAF2,PRDX3,PRKX,PRMT1,PSMA4,PSMB6,PSMB8,PSMB9,PSMD8,PTPRE,RAB11FIP1,RAB7A,RAB9A,RABAC1,RALY,RB1,RBM8A,RIF1,RPF2,RPL10,RPL26,RPL27A,RPL36,RPL8,RPN2,RPS15,RPS15A,RPS27A,RPS5,RRBP1,RSL1D1,RSL24D1,RTCB,S100A10,S100A11,S100A4,S100A6,SAMHD1,SAP18,SCARB2,SET,SF1,SKAP2,SLC1A5,SMARCA2,SNRNP40,SNRNP70,SNRPA,SOD1,SP100,SRRM1,SRRM2,SRSF6,SRSF7,SSB,SSU72,ST13,STAT3,STK24,SUB1,SUCLG1,SUN2,TGOLN2,TKT,TOMM22,TOP1,TUBA1A,TUBA1B,TUBB,TXN,UBA2,UBB,UBC,UBE2L6,UQCRC1,UTRN,VAMP5,VAMP8,VASP,VIM,WASF2,WTAP,XRCC5,XRCC6,XRN2,YBX1,YWHAB,ZNRD1
506	HPA:0460202	3	skin 1; endothelial cells[≥Medium]	ACADVL,ACO2,ACOT9,ANP32B,ANXA2,ATP2B1,ATP6V1B2,ATP6V1G1,B2M,B4GALT1,BANF1,C1QBP,CD14,CD74,CD9,CITED2,CKAP4,CLIC1,CNDP2,CORO1B,COX5A,CSDE1,CYC1,DAZAP1,DDX17,DDX3X,DDX5,ECH1,EEF1B2,EIF3A,ENDOD1,ENO1,FABP5,FKBP5,FLNA,FLOT1,GAPDH,GBP2,GGA1,GIMAP7,GIMAP8,GOLGA4,GSTK1,GTF3A,HIPK2,HLA-B,HLA-DMA,HLA-E,HMGB1,HMGN1,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,HSP90AB1,HSPA1A,HSPA5,IFI16,IFITM1,ILF2,ILF3,IRF1,KDM6B,KHDRBS1,KLF6,LAMP1,LAMP2,LAP3,LGALS3,LMNB1,LUZP1,MBNL1,MDH2,MRPL20,MSN,MVP,MXD1,MYL12A,NASP,NCL,NDUFA12,NDUFA13,NDUFA8,NDUFB10,NDUFB6,NFE2L2,NOP58,NPM1,NSRP1,NUCB1,PA2G4,PARP14,PCNP,PDIA3,PDIA6,PHB2,PML,PNP,POLR2E,POLR2F,PPA1,PPIG,PPP1R18,PRDX3,PRKX,PRMT1,PSMB6,PSMB8,PSMD8,PTPRE,RAB11FIP1,RAB7A,RAB9A,RABAC1,RALY,RBM8A,RIF1,RPL10,RPL26,RPL36,RPN2,RPS15A,RPS27A,RRBP1,RSL1D1,RTCB,S100A10,S100A4,SAMHD1,SCARB2,SET,SF1,SMARCA2,SNRNP40,SNRNP70,SNRPA,SOD1,SP100,SRRM1,SRRM2,SRSF6,SSB,ST13,STAT3,STK24,SUCLG1,SUN2,TGOLN2,TOMM22,TOP1,TUBA1A,TUBA1B,TUBB,UBA2,UBB,UBC,UTRN,VAMP5,VAMP8,VASP,VIM,WASF2,WTAP,XRCC5,XRCC6,XRN2,YWHAB
507	HPA:0461443	3	skin 1; fibrohistiocytic cells[High]	ACADVL,ACOT9,ANP32B,ANXA1,ANXA2,ARHGDIB,ARL6IP5,ATP6V1G1,B4GALT1,C1QBP,CAPG,CD14,CD44,CD55,CD63,CD68,CD74,CD9,CEBPB,CELF2,CKAP4,CORO1A,COX4I1,CSDE1,CTSB,CTSD,CTSS,DAZAP1,DDX5,DOCK8,ECH1,ENO1,ERP29,EZR,FCER1G,FGL2,FKBP5,FLNA,FNBP1,GAPDH,GIMAP8,GSTK1,HCLS1,HIPK2,HLA-B,HLA-DMA,HLA-DPA1,HLA-DRA,HLA-E,HMGB1,HMGN1,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPDL,HNRNPM,IDH2,IDO1,IFI16,ILF2,ILF3,ITGB2,KHDRBS1,LAMP1,LGALS3,LMNB1,LSP1,MBNL1,MDH2,MRPL20,MYO1G,NASP,NCL,NDUFA12,NDUFA13,NOP58,NPM1,NUCB1,PA2G4,PDIA3,PDIA6,PHB2,PLIN2,POLR2F,PPP1R18,PRDX3,PRKX,PTPRC,PTPRE,RAB7A,RAB9A,RALY,RBM8A,RHOG,RIF1,RPN2,RPS15,RRBP1,S100A10,S100A4,S100A6,S100A9,SAMHD1,SET,SF1,SNRNP40,SNRNP70,SNRPA,SPN,SRRM2,SRSF6,SSB,SUB1,SUCLG1,SUN2,TGOLN2,TOMM22,TUBA1A,TUBA1B,TUBB,TUBB2A,UBA2,VAMP8,VASP,VIM,WAS,WASF2,XRCC5,XRCC6,XRN2,YWHAB
